2025-03-28 11:08:38,934 INFO  Logger.cs: 70 - 
2025-03-28 11:15:13,356 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from omni_set-2
2025-03-28 11:15:13,357 INFO  ExportHelperExtension.cs: 1136 - Found 77 in omni_set-2
2025-03-28 11:15:13,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in omni_set-2
2025-03-28 11:15:13,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lidar-2
2025-03-28 11:15:13,358 INFO  ExportHelperExtension.cs: 1136 - Found 25 in lidar-2
2025-03-28 11:15:13,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lidar-2
2025-03-28 11:15:13,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2025-03-28 11:15:13,361 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Part1-1
2025-03-28 11:15:13,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2025-03-28 11:15:13,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2025-03-28 11:15:13,362 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Part2-1
2025-03-28 11:15:13,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2025-03-28 11:15:13,572 INFO  SwAddin.cs: 339 - Loading config tree
2025-03-28 11:15:13,577 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
